Event	ID	Name			Wwise Object Path	Notes
	4941877	PlayLoading			\Default Work Unit\MusicEvents\LoadingScreen\PlayLoading	
	216059171	StopLoading			\Default Work Unit\MusicEvents\LoadingScreen\StopLoading	
	698863348	Stop_Level1Music			\Default Work Unit\MusicEvents\Level1\Stop_Level1Music	
	1470443830	Resume_PolystratusSwitchContainer			\Default Work Unit\MusicEvents\PolyStratus\Resume_PolystratusSwitchContainer	
	1602227949	Resume_Lobby			\Default Work Unit\MusicEvents\Lobby\Resume_Lobby	
	2111096682	Play_Lobby			\Default Work Unit\MusicEvents\Lobby\Play_Lobby	
	2286668937	Pause_PolystratusSwitchContainer			\Default Work Unit\MusicEvents\PolyStratus\Pause_PolystratusSwitchContainer	
	2649698833	Stop_PolystratusSwitchContainer			\Default Work Unit\MusicEvents\PolyStratus\Stop_PolystratusSwitchContainer	
	3147359859	Play_PolystratusSwitchContainer			\Default Work Unit\MusicEvents\PolyStratus\Play_PolystratusSwitchContainer	
	3496193352	Pause_Lobby			\Default Work Unit\MusicEvents\Lobby\Pause_Lobby	
	3605952550	Play_Level1Music			\Default Work Unit\MusicEvents\Level1\Play_Level1Music	
	3639729344	Stop_Lobby			\Default Work Unit\MusicEvents\Lobby\Stop_Lobby	

State Group	ID	Name			Wwise Object Path	Notes
	3706475411	PlayerGameState			\Default Work Unit\PlayerGameState	

State	ID	Name	State Group			Notes
	748895195	None	PlayerGameState			
	782826392	Default	PlayerGameState			
	1859838552	LeftGreenBoost	PlayerGameState			
	2170406393	UsingGreenBoost	PlayerGameState			
	2197986718	GameEnd	PlayerGameState			
	3482249177	GreenEnergyAchieved	PlayerGameState			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	458253040	Polystratus_GreenEnergyCrash	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\C3\{C37DA968-EFFA-4B8B-3422-37D3F729A0AE}.wem		\Interactive Music Hierarchy\Default Work Unit\PolystratusMusic\PolystratusSwitchContainer\Polystratus_GreenEnergyCrashNoTime\Polystratus_GreenEnergyCrash		1459960
	513893476	Polystratus_DrumSolo	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\56\{56CA84E8-2DB9-31C3-378C-7F81422E67EF}.wem		\Interactive Music Hierarchy\Default Work Unit\PolystratusMusic\PolystratusSwitchContainer\Default\Polystratus_DrumSolo\Polystratus_DrumSolo		3893060
	567316227	Polystratus_TransitionToGreenBoost	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\CC\{CCF26299-640D-99BB-4E27-CEF5F12213D5}.wem		\Interactive Music Hierarchy\Default Work Unit\PolystratusMusic\PolystratusSwitchContainer\Polystratus_TransitionToGreenBoost\Polystratus_TransitionToGreenBoost		1946580
	748866671	Polystratus_GreenBoost	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\84\{849585FF-65FE-FD35-982B-0453B45F98B4}.wem		\Interactive Music Hierarchy\Default Work Unit\PolystratusMusic\PolystratusSwitchContainer\UsingGreenBoost\Polystratus_GreenBoost\Polystratus_GreenBoost		3893060
	774268289	RJMusicLevel1_Loop	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\7B\{7B08CA34-62FD-2D3E-4CA1-6DEC7CCC56A2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Levels\Level1Music\RJMusicLevel1_Loop		15572044
	827742284	JammerLobbyTune-Intro	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\34\{3412AECF-5B75-6125-BECF-55786585D3DB}.wem		\Interactive Music Hierarchy\Default Work Unit\LobbyMusic\LobbySequence\JammerLobbyTune-Intro\JammerLobbyTune-Intro		4080676
	854735600	Polystratus_Intro	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\78\{78F968FC-3BDF-7ED1-763C-8BDBE61DF067}.wem		\Interactive Music Hierarchy\Default Work Unit\PolystratusMusic\PolystratusSwitchContainer\Default\Polystratus_Intro\Polystratus_Intro		3893060
	906672076	Crash	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\1C\{1C7B0829-F6F0-FDFE-ADE2-187B300E4089}.wem		\Interactive Music Hierarchy\Default Work Unit\PolystratusMusic\PolystratusSwitchContainer\Polystratus_ToGreenEnergy_TransitionOne\Crash		365060
	962811187	Polystratus_GameEndPart2	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\63\{63CACD0A-B735-C864-EB68-CCE5E8AF4CB1}.wem		\Interactive Music Hierarchy\Default Work Unit\PolystratusMusic\PolystratusSwitchContainer\ChillSequence\Polystratus_GameEndPart2\Polystratus_GameEndPart2		973336
	1027540700	Polystratus_GreenEnergyIntro	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\76\{76720D6D-DBD2-AF41-31CA-81985B411C69}.wem		\Interactive Music Hierarchy\Default Work Unit\PolystratusMusic\PolystratusSwitchContainer\GreenEnergy\Polystratus_GreenEnergyIntro\Polystratus_GreenEnergyIntro		1946580
	1066115832	JammerLoadingTune_Intro	C:\Users\gaela\OneDrive\Documentos\git\RenegadeJammer\RenegadeJammer_WwiseProject\.cache\FC\{FC6F807D-3F5A-8476-9FCD-9695B6673B08}.wem		\Interactive Music Hierarchy\Default Work Unit\LoadingMusic\LoadingSequence\JammerLoadingTune_Intro\JammerLoadingTune_Intro		1045428

